Date,Day_of_Week,Item_ID,Item_Name,Category,Unit_Price_LKR,Discount_Applied,Starting_Stock,Quantity_Sold,Closing_Stock,Total_Revenue_LKR,Is_Holiday_Season
2025-03-14,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,87,21,66,4620.0,0
2025-03-14,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,133,17,116,14450.0,0
2025-03-14,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,172,15,157,6075.0,0
2025-03-14,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,125,15,110,3105.0,0
2025-03-14,Friday,PER-002,Lifebuoy Soap,Personal Care,150,10%,217,40,177,5400.0,0
2025-03-15,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,131,23,108,28750.0,0
2025-03-15,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,87,19,68,20900.0,0
2025-03-15,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,135,32,103,12160.0,0
2025-03-15,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,198,40,158,46000.0,0
2025-03-15,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,197,14,183,10500.0,0
2025-03-15,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,69,57,12,14250.0,0
2025-03-15,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,45,33,12,9900.0,0
2025-03-15,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,66,30,36,5940.0,0
2025-03-15,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,116,23,93,19550.0,0
2025-03-15,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,157,22,135,9900.0,0
2025-03-15,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,110,14,96,3220.0,0
2025-03-15,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,177,56,121,8400.0,0
2025-03-16,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,108,18,90,22500.0,0
2025-03-16,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,68,22,46,24200.0,0
2025-03-16,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,103,15,88,5700.0,0
2025-03-16,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,158,28,130,28980.0,0
2025-03-16,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,183,14,169,10500.0,0
2025-03-16,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,212,53,159,13250.0,0
2025-03-16,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,212,51,161,15300.0,0
2025-03-16,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,236,23,213,5060.0,0
2025-03-16,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,93,21,72,17850.0,0
2025-03-16,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,135,30,105,12150.0,0
2025-03-16,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,96,21,75,4830.0,0
2025-03-16,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,121,49,72,7350.0,0
2025-03-17,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,90,16,74,20000.0,0
2025-03-17,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,46,18,28,19800.0,0
2025-03-17,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,88,27,61,9234.0,0
2025-03-17,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,130,23,107,26450.0,0
2025-03-17,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,169,8,161,6000.0,0
2025-03-17,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,159,26,133,5850.0,0
2025-03-17,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,161,30,131,9000.0,0
2025-03-17,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,213,15,198,3300.0,0
2025-03-17,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,72,22,50,18700.0,0
2025-03-17,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,105,12,93,5400.0,0
2025-03-17,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,75,15,60,3450.0,0
2025-03-17,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,72,20,52,3000.0,0
2025-03-18,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,74,10,64,12500.0,0
2025-03-18,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,228,27,201,29700.0,0
2025-03-18,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,61,27,34,10260.0,0
2025-03-18,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,107,31,76,32085.0,0
2025-03-18,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,161,12,149,8100.0,0
2025-03-18,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,133,36,97,9000.0,0
2025-03-18,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,131,30,101,9000.0,0
2025-03-18,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,198,28,170,6160.0,0
2025-03-18,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,50,19,31,14535.0,0
2025-03-18,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,93,17,76,7650.0,0
2025-03-18,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,60,13,47,2990.0,0
2025-03-18,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,10%,52,28,24,3780.0,0
2025-03-19,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,64,10,54,12500.0,0
2025-03-19,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,201,21,180,23100.0,0
2025-03-19,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,234,30,204,10260.0,0
2025-03-19,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,76,24,52,27600.0,0
2025-03-19,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,149,9,140,6075.0,0
2025-03-19,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,97,36,61,9000.0,0
2025-03-19,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,101,28,73,8400.0,0
2025-03-19,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,170,19,151,4180.0,0
2025-03-19,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,231,21,210,17850.0,0
2025-03-19,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,76,12,64,5400.0,0
2025-03-19,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,47,16,31,3680.0,0
2025-03-19,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,224,18,206,2700.0,0
2025-03-20,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,54,11,43,12375.0,0
2025-03-20,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,180,27,153,29700.0,0
2025-03-20,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,204,33,171,11286.0,0
2025-03-20,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,52,26,26,29900.0,0
2025-03-20,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,140,13,127,9750.0,0
2025-03-20,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,61,28,33,7000.0,0
2025-03-20,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,73,22,51,6600.0,0
2025-03-20,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,151,20,131,4400.0,0
2025-03-20,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,210,24,186,20400.0,0
2025-03-20,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,64,19,45,8550.0,0
2025-03-20,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,231,17,214,3910.0,0
2025-03-20,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,206,29,177,4350.0,0
2025-03-21,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,43,19,24,21375.0,0
2025-03-21,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,153,16,137,17600.0,0
2025-03-21,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,171,31,140,11780.0,0
2025-03-21,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,226,28,198,32200.0,0
2025-03-21,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,127,15,112,11250.0,0
2025-03-21,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,233,31,202,6975.0,0
2025-03-21,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,51,31,20,9300.0,0
2025-03-21,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,131,24,107,5280.0,0
2025-03-21,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,186,12,174,10200.0,0
2025-03-21,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,45,15,30,6750.0,0
2025-03-21,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,214,9,205,2070.0,0
2025-03-21,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,177,30,147,4500.0,0
2025-03-22,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,224,18,206,22500.0,0
2025-03-22,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,137,26,111,25740.0,0
2025-03-22,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,140,32,108,12160.0,0
2025-03-22,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,198,39,159,44850.0,0
2025-03-22,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,112,18,94,13500.0,0
2025-03-22,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,202,22,180,5500.0,0
2025-03-22,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,220,44,176,11880.0,0
2025-03-22,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,107,35,72,7700.0,0
2025-03-22,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,174,23,151,19550.0,0
2025-03-22,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,230,26,204,11700.0,0
2025-03-22,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,205,22,183,5060.0,0
2025-03-22,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,147,33,114,4950.0,0
2025-03-23,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,206,23,183,28750.0,0
2025-03-23,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,111,40,71,44000.0,0
2025-03-23,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,108,28,80,10640.0,0
2025-03-23,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,159,26,133,29900.0,0
2025-03-23,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,94,14,80,10500.0,0
2025-03-23,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,180,46,134,11500.0,0
2025-03-23,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,176,37,139,11100.0,0
2025-03-23,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,72,29,43,6380.0,0
2025-03-23,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,151,23,128,19550.0,0
2025-03-23,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,204,22,182,9900.0,0
2025-03-23,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,183,29,154,6670.0,0
2025-03-23,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,114,35,79,5250.0,0
2025-03-24,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,183,14,169,17500.0,0
2025-03-24,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,71,20,51,19800.0,0
2025-03-24,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,80,33,47,12540.0,0
2025-03-24,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,133,21,112,24150.0,0
2025-03-24,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,80,8,72,6000.0,0
2025-03-24,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,134,29,105,7250.0,0
2025-03-24,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,139,23,116,6900.0,0
2025-03-24,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,43,10,33,2200.0,0
2025-03-24,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,128,20,108,17000.0,0
2025-03-24,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,182,19,163,8550.0,0
2025-03-24,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,154,16,138,3680.0,0
2025-03-24,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,79,32,47,4800.0,0
2025-03-25,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,169,20,149,22500.0,0
2025-03-25,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,51,18,33,19800.0,0
2025-03-25,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,47,25,22,9500.0,0
2025-03-25,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,112,26,86,29900.0,0
2025-03-25,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,72,9,63,6750.0,0
2025-03-25,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,105,27,78,6750.0,0
2025-03-25,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,116,22,94,6600.0,0
2025-03-25,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,233,21,212,4620.0,0
2025-03-25,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,108,18,90,15300.0,0
2025-03-25,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,163,20,143,9000.0,0
2025-03-25,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,138,14,124,3220.0,0
2025-03-25,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,47,27,20,4050.0,0
2025-03-26,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,149,17,132,21250.0,0
2025-03-26,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,233,21,212,23100.0,0
2025-03-26,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,222,32,190,12160.0,0
2025-03-26,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,86,24,62,24840.0,0
2025-03-26,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,63,6,57,4500.0,0
2025-03-26,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,78,29,49,7250.0,0
2025-03-26,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,94,28,66,7560.0,0
2025-03-26,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,212,18,194,3960.0,0
2025-03-26,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,90,16,74,13600.0,0
2025-03-26,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,143,19,124,7695.0,0
2025-03-26,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,124,18,106,3726.0,0
2025-03-26,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,220,29,191,4350.0,0
2025-03-27,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,132,18,114,22500.0,0
2025-03-27,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,212,17,195,18700.0,0
2025-03-27,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,190,20,170,7600.0,0
2025-03-27,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,62,26,36,29900.0,0
2025-03-27,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,57,14,43,10500.0,0
2025-03-27,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,49,29,20,6525.0,0
2025-03-27,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,66,22,44,5940.0,0
2025-03-27,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,194,17,177,3740.0,0
2025-03-27,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,74,22,52,16830.0,0
2025-03-27,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,124,16,108,6480.0,0
2025-03-27,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,106,16,90,3680.0,0
2025-03-27,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,191,25,166,3750.0,0
2025-03-28,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,114,14,100,17500.0,0
2025-03-28,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,195,11,184,12100.0,0
2025-03-28,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,170,26,144,9880.0,0
2025-03-28,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,236,25,211,28750.0,0
2025-03-28,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,43,10,33,7500.0,0
2025-03-28,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,220,30,190,7500.0,0
2025-03-28,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,44,33,11,9900.0,0
2025-03-28,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,177,23,154,5060.0,0
2025-03-28,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,52,21,31,17850.0,0
2025-03-28,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,108,8,100,3600.0,0
2025-03-28,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,90,16,74,3680.0,0
2025-03-28,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,166,20,146,3000.0,0
2025-03-29,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,100,23,77,28750.0,0
2025-03-29,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,184,18,166,19800.0,0
2025-03-29,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,144,33,111,12540.0,0
2025-03-29,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,211,37,174,42550.0,0
2025-03-29,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,233,16,217,12000.0,0
2025-03-29,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,190,37,153,8325.0,0
2025-03-29,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,211,37,174,11100.0,0
2025-03-29,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,154,40,114,8800.0,0
2025-03-29,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,231,25,206,21250.0,0
2025-03-29,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,100,14,86,6300.0,0
2025-03-29,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,74,18,56,3726.0,0
2025-03-29,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,146,43,103,6450.0,0
2025-03-30,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,77,14,63,17500.0,0
2025-03-30,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,166,35,131,38500.0,0
2025-03-30,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,111,39,72,14820.0,0
2025-03-30,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,174,26,148,26910.0,0
2025-03-30,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,217,19,198,14250.0,0
2025-03-30,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,153,37,116,9250.0,0
2025-03-30,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,174,44,130,11880.0,0
2025-03-30,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,114,18,96,3960.0,0
2025-03-30,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,206,35,171,29750.0,0
2025-03-30,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,86,25,61,11250.0,0
2025-03-30,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,56,25,31,5750.0,0
2025-03-30,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,103,46,57,6900.0,0
2025-03-31,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,63,11,52,13750.0,0
2025-03-31,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,131,21,110,20790.0,0
2025-03-31,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,72,32,40,12160.0,0
2025-03-31,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,148,17,131,19550.0,0
2025-03-31,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,198,9,189,6750.0,0
2025-03-31,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,116,30,86,7500.0,0
2025-03-31,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,130,19,111,5130.0,0
2025-03-31,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,96,13,83,2860.0,0
2025-03-31,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,171,16,155,13600.0,0
2025-03-31,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,61,11,50,4455.0,0
2025-03-31,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,231,17,214,3910.0,0
2025-03-31,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,57,36,21,5400.0,0
2025-04-01,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,52,35,17,43750.0,1
2025-04-01,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,110,35,75,38500.0,1
2025-04-01,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,40,40,0,13680.0,1
2025-04-01,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,131,27,104,31050.0,0
2025-04-01,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,189,13,176,8775.0,0
2025-04-01,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,86,86,0,21500.0,1
2025-04-01,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,111,77,34,23100.0,1
2025-04-01,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,83,50,33,9900.0,1
2025-04-01,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,155,35,120,29750.0,1
2025-04-01,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,50,19,31,8550.0,0
2025-04-01,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,214,17,197,3910.0,0
2025-04-01,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,221,31,190,4650.0,0
2025-04-02,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,217,47,170,58750.0,1
2025-04-02,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,75,55,20,60500.0,1
2025-04-02,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,200,90,110,34200.0,1
2025-04-02,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,104,19,85,19665.0,0
2025-04-02,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,176,13,163,8775.0,0
2025-04-02,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,200,72,128,16200.0,1
2025-04-02,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,234,67,167,20100.0,1
2025-04-02,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,233,47,186,10340.0,1
2025-04-02,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,120,57,63,48450.0,1
2025-04-02,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,231,21,210,9450.0,0
2025-04-02,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,197,10,187,2070.0,0
2025-04-02,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,190,27,163,4050.0,0
2025-04-03,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,170,32,138,40000.0,1
2025-04-03,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,220,55,165,60500.0,1
2025-04-03,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,110,55,55,20900.0,1
2025-04-03,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,85,26,59,29900.0,0
2025-04-03,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,163,13,150,9750.0,0
2025-04-03,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,128,117,11,29250.0,1
2025-04-03,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,167,67,100,20100.0,1
2025-04-03,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,186,52,134,11440.0,1
2025-04-03,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,63,27,36,22950.0,1
2025-04-03,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,210,17,193,7650.0,0
2025-04-03,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,187,10,177,2300.0,0
2025-04-03,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,163,28,135,4200.0,0
2025-04-04,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,138,45,93,56250.0,1
2025-04-04,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,165,50,115,49500.0,1
2025-04-04,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,55,55,0,18810.0,1
2025-04-04,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,59,26,33,29900.0,0
2025-04-04,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,150,8,142,6000.0,0
2025-04-04,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,211,80,131,20000.0,1
2025-04-04,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,100,65,35,19500.0,1
2025-04-04,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,134,47,87,10340.0,1
2025-04-04,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,236,62,174,52700.0,1
2025-04-04,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,193,13,180,5850.0,0
2025-04-04,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,177,17,160,3910.0,0
2025-04-04,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,135,33,102,4950.0,0
